c instance by G2
-81 2 52 0
-99 -71 -78 0
-87 -24 -13 0
53 -62 46 0
-97 99 96 0
85 -42 94 0
-30 29 19 0
-84 91 12 0
51 -31 -2 0
-52 35 95 0
-21 37 -19 0
47 82 -63 0
76 -77 -1 0
17 41 -91 0
3 -95 -43 0
-94 -57 -46 0
-59 43 30 0
-45 44 -58 0
-18 87 -20 0
-5 96 -56 0
93 -29 19 0
57 -19 54 0
79 -11 22 0
-80 -75 -47 0
43 -5 56 0
92 -7 26 0
-29 96 5 0
13 99 90 0
-84 -32 -63 0
-29 -48 93 0
-13 95 -77 0
31 67 72 0
-93 -25 51 0
41 13 -66 0
18 86 20 0
74 -54 -89 0
-73 -51 90 0
-32 -72 -83 0
-70 17 -10 0
50 83 70 0
-48 -72 6 0
-29 10 -55 0
-48 90 7 0
-54 17 82 0
-9 99 -72 0
45 18 10 0
63 34 33 0
34 -95 -88 0
42 -77 -29 0
-64 -53 -55 0
7 -28 -31 0
7 97 4 0
-95 87 -53 0
50 -68 -96 0
-30 92 -33 0
14 25 59 0
62 -60 -70 0
45 15 65 0
32 70 -33 0
21 26 25 0
-77 59 -64 0
25 -10 -9 0
-14 87 9 0
-27 -41 98 0
-51 60 -56 0
98 -61 93 0
40 47 68 0
-25 4 -17 0
-48 38 11 0
-91 -5 56 0
92 -42 -10 0
61 -8 15 0
55 -67 50 0
45 98 -3 0
-45 36 -88 0
3 44 52 0
-59 -28 64 0
-50 -77 59 0
-33 -37 11 0
-12 -33 -47 0
-59 -36 -15 0
-48 56 -78 0
42 70 -45 0
22 46 11 0
12 51 -95 0
-68 -23 50 0
2 1 -48 0
13 47 98 0
18 -99 -8 0
-43 89 78 0
-43 72 5 0
-98 18 28 0
87 -71 -72 0
30 -67 -51 0
-46 -17 16 0
-74 -88 82 0
36 -33 31 0
7 75 -5 0
1 61 83 0
88 -22 19 0
14 -67 10 0
-55 98 52 0
-59 -97 98 0
27 95 -76 0
-83 -95 -3 0
-12 -58 16 0
82 8 -22 0
-96 41 18 0
88 -49 55 0
-40 -53 -55 0
17 -53 -57 0
-3 51 73 0
4 19 -47 0
-100 -43 -11 0
-15 -62 -96 0
-18 98 52 0
-65 58 -32 0
89 9 67 0
-80 -78 -10 0
49 -96 -79 0
-76 -39 15 0
-69 53 31 0
-45 -32 -16 0
-55 -11 -5 0
35 -58 -29 0
56 -27 100 0
49 -48 2 0
73 100 23 0
59 17 -71 0
38 -7 17 0
-61 -85 58 0
23 15 100 0
-72 -36 45 0
75 22 9 0
62 23 -68 0
3 100 86 0
-29 -51 -80 0
71 -30 -17 0
5 -65 -67 0
-34 84 -64 0
41 69 -42 0
81 -95 93 0
75 30 10 0
15 -39 -28 0
-65 70 -88 0
-42 60 38 0
32 -70 -73 0
-19 83 -47 0
34 -2 -1 0
75 45 63 0
-38 9 33 0
-35 1 46 0
-75 88 20 0
41 80 44 0
36 -33 78 0
8 -55 -9 0
88 37 92 0
40 -37 55 0
95 5 -51 0
-16 -83 14 0
-90 46 99 0
95 75 18 0
-67 24 44 0
7 42 -21 0
87 40 61 0
61 -11 12 0
60 -31 100 0
-48 -79 44 0
-44 -73 77 0
75 29 80 0
71 -91 -92 0
-4 -21 -37 0
-43 -34 -83 0
-45 67 -4 0
83 6 -37 0
-80 -54 32 0
-86 89 59 0
-82 57 40 0
63 28 31 0
98 69 -6 0
96 5 21 0
-83 22 -100 0
57 75 34 0
30 -93 -26 0
-23 -36 -4 0
45 3 -13 0
59 3 27 0
90 -60 -69 0
86 -60 -70 0
-28 3 -14 0
-5 -33 -85 0
-86 22 -2 0
-87 -5 -76 0
96 61 -12 0
-65 -71 54 0
-69 -27 19 0
-62 35 32 0
-82 58 -94 0
-87 -53 26 0
-3 -65 -59 0
-47 -89 99 0
-22 -79 5 0
-79 9 -24 0
33 -30 -21 0
-49 67 -77 0
27 29 -66 0
27 86 -6 0
-86 -78 35 0
55 -77 -69 0
-88 -1 -13 0
38 -95 5 0
-14 -55 70 0
56 5 91 0
-35 6 -50 0
18 85 9 0
32 -66 -45 0
-36 8 58 0
-19 -6 38 0
-22 -14 -40 0
-93 30 -98 0
-48 -15 22 0
97 -56 73 0
47 -46 -19 0
31 52 57 0
-50 -40 2 0
65 12 99 0
-25 -79 17 0
97 19 -93 0
93 72 36 0
1 -30 78 0
45 -31 -92 0
82 -28 -42 0
-8 65 35 0
89 60 -61 0
-27 -91 -39 0
34 -57 -52 0
63 -39 -62 0
-26 -9 52 0
-1 -13 -81 0
19 -82 -79 0
26 85 2 0
-62 -3 -81 0
59 71 72 0
87 -54 65 0
-9 68 -41 0
-79 56 -84 0
-65 80 98 0
1 -66 74 0
-69 46 -13 0
-84 -51 -42 0
29 39 84 0
59 -46 11 0
50 -30 -44 0
-97 66 57 0
-24 67 -65 0
6 24 46 0
65 83 -14 0
-55 -57 98 0
-24 -51 5 0
15 -39 37 0
66 -62 77 0
98 94 80 0
-47 -36 46 0
85 66 -72 0
-84 42 95 0
80 57 -73 0
42 -75 -51 0
91 -2 28 0
98 -20 68 0
5 38 -89 0
17 -20 -91 0
-94 43 -55 0
-7 52 69 0
73 -40 -37 0
-71 -12 85 0
-44 -48 5 0
-15 -35 22 0
64 88 47 0
88 73 59 0
8 -37 81 0
-86 53 -13 0
-16 47 -57 0
-28 98 -11 0
-93 -50 -82 0
-89 98 -95 0
-70 -43 76 0
-25 13 -51 0
-44 -1 96 0
-100 -89 -96 0
-96 23 39 0
-12 -79 -37 0
25 95 -97 0
-46 27 -59 0
16 -81 -36 0
-92 -60 4 0
-75 46 -67 0
-48 -35 -47 0
-65 -3 83 0
-4 -25 72 0
-84 94 -50 0
15 -67 2 0
-36 22 -45 0
-98 19 -76 0
-96 -65 81 0
-57 92 -51 0
-39 9 34 0
-22 18 -82 0
34 -1 -73 0
24 -55 -6 0
-33 84 53 0
-76 -95 87 0
9 -7 85 0
-90 67 -53 0
-20 -25 9 0
47 -15 57 0
-79 65 36 0
28 40 -81 0
19 62 -48 0
34 -29 -60 0
-98 -55 85 0
14 -97 -42 0
48 39 -38 0
-59 -21 -83 0
-33 26 48 0
-87 88 68 0
-89 25 67 0
33 50 -68 0
9 34 42 0
96 92 -51 0
78 90 56 0
-37 -33 60 0
90 -6 66 0
59 9 -11 0
97 -95 -27 0
83 9 -49 0
-26 -2 -35 0
60 1 -77 0
-98 71 94 0
-54 -10 25 0
-62 88 -52 0
77 -66 100 0
-37 -89 31 0
47 -91 82 0
84 -36 -26 0
-15 -84 -68 0
-38 -82 -44 0
-3 -64 -100 0
-50 -54 75 0
25 -90 -83 0
43 98 64 0
-28 6 52 0
-40 23 -72 0
84 28 -13 0
44 79 -33 0
-4 99 91 0
86 81 -9 0
-57 52 -11 0
64 63 -35 0
-67 68 -95 0
25 -98 11 0
-95 -23 42 0
-70 95 63 0
16 -60 17 0
-20 22 52 0
-73 39 -1 0
-10 19 -74 0
-46 -58 -84 0
-70 55 -7 0
10 -58 4 0
24 88 55 0
97 67 -13 0
-11 61 35 0
74 -68 56 0
-90 -34 53 0
-3 49 41 0
38 -44 -7 0
-9 100 -34 0
-61 -39 -44 0
81 92 63 0
8 -15 87 0
51 -10 -29 0
94 -61 46 0
5 -21 -43 0
-42 -68 10 0
25 -6 79 0
46 9 -70 0
91 -59 1 0
-19 -6 9 0
-7 -46 9 0
-3 -53 -48 0
-66 -76 -100 0
-3 35 -100 0
-19 -83 37 0
-97 59 -20 0
99 -78 96 0
67 -23 93 0
-21 83 76 0
-56 -39 -77 0
-41 -97 46 0
-46 -92 65 0
-21 -60 75 0
68 24 20 0
-27 18 -53 0
16 9 29 0
-22 1 -24 0
-70 -37 -35 0
-67 76 57 0
50 5 -77 0
34 45 -1 0
-12 -78 90 0
-34 84 88 0
84 -37 -35 0
-68 11 80 0
95 -17 88 0
-47 -3 -74 0
73 -89 -40 0
18 10 -32 0
-50 -76 -63 0
86 49 12 0
-80 -21 -9 0
-75 -30 -91 0
-50 -14 -79 0
-94 -99 -27 0
29 73 -65 0
13 57 14 0
82 59 -48 0
-2 -46 -79 0
-63 73 71 0
78 -83 30 0
87 85 89 0
-8 -55 -61 0
33 -19 20 0
-79 89 -78 0
-82 95 -25 0
63 -18 95 0
-13 61 21 0
-24 97 43 0
9 63 91 0
92 -18 -21 0
63 36 -69 0
49 57 -30 0
53 12 -36 0
-37 2 92 0
-19 -33 -94 0
-63 -20 -35 0
24 68 -30 0
-9 53 -97 0
-87 -91 -68 0
1 -57 -70 0
-42 73 -77 0
-19 -21 46 0
-75 -79 -34 0
-92 -34 -26 0
8 83 49 0
71 -49 -8 0
-22 29 63 0
28 80 -100 0
35 -9 -85 0
89 96 76 0
-41 -80 53 0
-62 14 -26 0
85 -91 -53 0
-29 -19 60 0
63 -32 -7 0
23 17 85 0
16 9 4 0
85 -50 -61 0
93 -8 66 0
18 -36 1 0
86 89 82 0
48 73 53 0
14 69 -68 0
43 46 -48 0
15 8 -1 0
29 -49 7 0
-68 31 -24 0
-87 1 43 0
-95 -45 -27 0
39 -1 -55 0
36 -5 -3 0
94 -19 89 0
-70 -55 56 0
96 -70 -49 0
53 -2 -1 0
9 -52 86 0
-33 -75 7 0
-64 88 -15 0
-82 16 -12 0
52 -23 -86 0
22 85 82 0
-41 -29 31 0
4 62 -71 0
57 -97 28 0
-91 76 -7 0
-14 68 6 0
-43 -33 -98 0
-94 91 52 0
31 -54 24 0
87 -58 -6 0
89 33 35 0
-18 -73 70 0
-55 -99 95 0
-95 -17 -73 0
68 -54 87 0
-95 -19 -62 0
-3 -17 -87 0
-56 -92 -37 0
-38 -68 72 0
-26 -66 -32 0
-61 68 -99 0
39 67 4 0
65 80 -61 0
-46 -5 75 0
-98 26 -85 0
-68 -98 80 0
-49 16 -35 0
-7 -21 58 0
-37 74 -70 0
77 80 -83 0
-55 88 75 0
-4 84 -88 0
-10 38 19 0
-17 63 86 0
-95 1 -19 0
-67 84 32 0
13 91 77 0
7 86 31 0
-20 -73 77 0
-90 -54 -96 0
-40 -53 85 0
51 52 22 0
-94 -73 98 0
18 -16 -83 0
-40 89 -77 0
48 9 51 0
49 9 -62 0
-3 26 -12 0
-39 -72 -49 0
-79 -35 -30 0
-83 -52 19 0
77 74 53 0
65 -23 -49 0
-100 53 -41 0
85 74 21 0
-2 -22 70 0
-60 73 40 0
-56 -44 -69 0
38 3 77 0
79 -26 -64 0
-10 77 -47 0
1 77 -87 0
70 16 -85 0
64 63 -3 0
31 79 52 0
62 63 96 0
14 84 22 0
83 44 -41 0
48 52 78 0
16 -93 -13 0
39 -59 58 0
-44 -5 -75 0
-21 24 41 0
40 3 -32 0
89 60 -19 0
38 52 -31 0
2 78 16 0
89 86 17 0
7 13 -46 0
-73 -99 -81 0
-19 46 23 0
-48 -64 56 0
-60 -53 -55 0
-42 -67 20 0
-83 -89 29 0
96 -49 -9 0
-46 -59 -28 0
-83 50 89 0
-47 -74 -84 0
-69 33 27 0
9 12 -6 0
-96 -79 -30 0
47 -39 -29 0
89 -8 -27 0
8 23 59 0
-81 -71 -51 0
-17 -73 -81 0
-74 -47 -6 0
74 52 -17 0
-90 -51 -56 0
-77 67 61 0
-9 41 -43 0
76 -7 -2 0
-12 49 -83 0
31 -94 -99 0
74 38 -64 0
-58 10 15 0
-35 -38 59 0
22 90 28 0
33 -77 41 0
-24 -3 79 0
-10 28 8 0
-43 -39 -6 0
69 -67 -72 0
75 25 -3 0
-92 100 83 0
-94 3 -6 0
99 -53 -46 0
3 22 52 0
-60 -98 21 0
96 23 -65 0
34 -38 93 0
80 20 84 0
-45 -19 -71 0
-85 49 34 0
56 41 37 0
32 -76 -85 0
8 -44 87 0
100 -12 -92 0
-4 75 -7 0
47 -22 74 0
12 3 -65 0
92 91 99 0
-50 -1 49 0
-5 74 32 0
78 15 -35 0
-3 -23 26 0
-35 98 -44 0
-90 92 -53 0
66 -14 28 0
16 55 39 0
59 -63 -46 0
-67 97 -13 0
22 -100 -95 0
50 81 -55 0
43 61 95 0
-4 70 -48 0
34 35 24 0
-45 -6 64 0
96 66 92 0
76 1 28 0
-7 11 -83 0
44 84 -7 0
-69 -97 -43 0
73 26 -80 0
-21 92 63 0
52 -44 -60 0
-81 92 23 0
47 -84 -88 0
-55 -84 -25 0
-57 -83 -58 0
79 25 1 0
-5 88 99 0
-14 28 -78 0
15 55 96 0
97 6 -8 0
-8 30 27 0
-78 -36 55 0
-50 55 -28 0
-33 -4 26 0
-58 50 71 0
-76 6 93 0
73 98 -45 0
-66 98 25 0
-5 11 -36 0
-46 67 -28 0
29 94 -28 0
39 -92 -71 0
56 87 -72 0
32 -21 -83 0
54 66 95 0
37 -72 -42 0
65 -23 24 0
71 89 -13 0
38 -18 17 0
-28 -98 32 0
-19 75 44 0
-100 -61 -10 0
37 12 -76 0
-74 -42 99 0
94 -54 -12 0
9 34 -90 0
19 -5 64 0
-68 -8 11 0
14 -51 -8 0
43 -17 -44 0
-41 64 97 0
51 -61 -72 0
42 -46 -77 0
45 43 91 0
-14 -97 40 0
-5 -13 -77 0
-50 77 91 0
61 62 -3 0
22 -12 -99 0
69 35 94 0
59 30 -52 0
-53 -29 -50 0
72 18 -38 0
66 71 44 0
68 -14 22 0
-32 -29 79 0
1 -66 -28 0
-29 93 -98 0
33 56 8 0
-8 -5 50 0
-82 22 -40 0
33 37 91 0
97 94 -6 0
-81 35 -14 0
76 -40 -66 0
7 24 92 0
-3 -23 84 0
-50 90 74 0
-64 96 2 0
88 76 58 0
40 34 36 0
59 -1 -71 0
46 -54 -41 0
22 -16 81 0
42 28 56 0
-38 26 47 0
14 -50 -94 0
86 33 -61 0
-64 -85 -70 0
-86 -28 -35 0
19 8 -88 0
-37 69 51 0
58 63 36 0
74 58 -48 0
45 35 -94 0
34 20 -96 0
-63 98 88 0
-61 -96 -44 0
-76 28 51 0
-74 -24 35 0
-37 -95 5 0
-12 59 71 0
-44 -29 -18 0
6 56 36 0
3 -10 40 0
-46 -82 51 0
91 82 92 0
-29 -54 -19 0
52 -99 -98 0
87 100 82 0
85 -25 -99 0
59 -85 -34 0
-58 -26 97 0
54 75 26 0
86 23 92 0
1 -53 79 0
26 39 -92 0
29 49 -95 0
67 -91 -61 0
71 49 -22 0
-2 -19 28 0
-90 -84 95 0
76 67 49 0
-9 62 52 0
94 -22 -14 0
-31 -10 49 0
-94 17 -68 0
-41 63 47 0
9 21 84 0
54 -89 30 0
-27 9 66 0
-25 43 53 0
16 -41 -2 0
-32 -14 41 0
3 -28 57 0
13 76 40 0
65 35 72 0
-33 58 63 0
-77 48 6 0
47 35 70 0
-27 40 78 0
-93 40 35 0
70 -84 33 0
-67 23 -96 0
56 -45 85 0
32 9 -61 0
23 53 -34 0
60 93 -87 0
89 -7 -43 0
-52 7 -42 0
-58 -83 17 0
-43 45 88 0
-16 -79 -30 0
94 99 65 0
31 -58 -60 0
68 91 55 0
25 -93 -78 0
14 -35 -54 0
18 73 62 0
52 37 77 0
-23 54 79 0
-95 90 15 0
3 -69 -25 0
8 99 73 0
-89 -81 -2 0
-79 19 -38 0
-44 32 87 0
-25 -35 14 0
-26 92 24 0
-95 -43 -83 0
-43 30 -54 0
86 -42 28 0
70 47 -52 0
-48 -13 -79 0
65 82 -72 0
-94 -2 -71 0
-74 48 17 0
35 83 -55 0
86 -16 -20 0
-17 -61 77 0
67 -100 -61 0
71 42 -23 0
-43 17 -52 0
-5 -45 -71 0
-39 -20 -79 0
-92 29 -93 0
72 22 96 0
-65 -73 -88 0
10 -75 37 0
-62 -10 38 0
-30 20 -72 0
-71 -84 11 0
1 2 36 0
-35 58 -70 0
-76 -58 -10 0
-73 -87 -67 0
95 84 18 0
-81 69 -26 0
49 -37 -65 0
-23 52 67 0
12 5 -78 0
-47 -72 53 0
74 61 -55 0
50 -61 19 0
93 -69 13 0
89 97 -90 0
61 -100 -54 0
20 -54 -8 0
-89 96 34 0
67 77 95 0
85 10 53 0
26 -8 -55 0
16 49 53 0
77 95 2 0
-73 -27 -71 0
-89 3 -99 0
25 -36 10 0
71 -34 24 0
-39 -71 52 0
83 39 -7 0
70 30 -76 0
-63 16 69 0
-91 35 100 0
-71 -21 51 0
-16 -23 78 0
-59 47 26 0
95 -77 -92 0
12 -80 -79 0
20 42 -77 0
-97 -83 13 0
68 23 70 0
-92 58 16 0
99 10 -39 0
97 -24 55 0
-45 44 -32 0
55 -1 -41 0
45 86 -50 0
35 69 -3 0
22 -74 51 0
-90 -18 -97 0
31 43 -2 0
57 81 2 0
-49 17 23 0
-87 44 -25 0
-61 84 -69 0
70 -42 -47 0
-25 -37 -8 0
9 -46 -63 0
-14 -31 50 0
-41 -37 -52 0
-56 47 99 0
-50 -80 -29 0
-73 -28 87 0
74 58 -80 0
29 84 -56 0
7 86 5 0
-17 -55 86 0
-32 -59 -4 0
-17 -49 85 0
71 -41 -61 0
100 4 16 0
58 60 -76 0
59 18 70 0
45 24 -4 0
-88 90 -5 0
-52 -1 -36 0
-35 11 -80 0
-46 -1 -48 0
-38 -85 49 0
72 -7 -31 0
86 -62 -83 0
-10 29 50 0
71 -90 -8 0
96 -55 -49 0
-94 12 88 0
78 -31 -62 0
-86 -32 14 0
11 -16 -38 0
5 82 33 0
-85 -39 -3 0
20 40 83 0
34 75 16 0
10 -69 -9 0
-98 22 9 0
-81 -49 -80 0
-93 51 -76 0
56 -96 -75 0
-14 -32 13 0
91 -8 -71 0
-9 79 91 0
-49 34 6 0
-69 72 -33 0
-80 -74 40 0
-33 -43 -17 0
-4 24 91 0
-31 -16 93 0
-99 -67 -71 0
-77 72 21 0
81 69 -51 0
74 -64 -33 0
-58 86 -37 0
-55 12 -71 0
-55 -54 -94 0
4 -50 -19 0
82 -67 5 0
-41 31 -48 0
-25 -96 15 0
56 -22 -60 0
38 21 100 0
-75 19 -85 0
68 -64 5 0
75 88 58 0
82 70 64 0
-56 95 30 0
-42 48 -49 0
55 52 41 0
-42 98 99 0
-91 14 34 0
46 83 96 0
-52 8 -35 0
52 -28 -3 0
16 -99 96 0
-62 -67 -52 0
19 -81 40 0
6 60 -28 0
-33 94 58 0
100 27 36 0
20 -19 -2 0
57 42 83 0
-74 -59 -35 0
-56 76 49 0
69 63 -85 0
-40 -93 34 0
69 92 93 0
-9 57 -26 0
-37 -20 94 0
-82 99 -79 0
77 37 -62 0
-59 83 -5 0
51 -5 62 0
-17 -11 -65 0
61 15 -7 0
86 6 18 0
62 -30 82 0
-3 36 -97 0
-15 -42 98 0
50 54 -77 0
77 -83 28 0
-81 11 91 0
1 74 54 0
9 79 -23 0
-53 61 29 0
66 -25 -51 0
-26 -42 -32 0
12 -60 -59 0
-10 -72 61 0
37 -93 -61 0
38 -94 11 0
-49 -65 -17 0
95 49 3 0
-92 44 59 0
74 33 57 0
76 -7 34 0
8 55 -81 0
-97 -42 98 0
30 23 -61 0
-34 -4 -81 0
-42 20 58 0
-67 -32 -39 0
50 -63 -89 0
90 82 -85 0
-4 -80 -89 0
58 12 -24 0
-76 21 -81 0
-94 -91 54 0
-33 -41 -54 0
10 -69 48 0
-1 26 -60 0
52 -72 -44 0
-29 100 75 0
21 -97 84 0
-45 -20 -28 0
-10 -93 -32 0
54 -11 -92 0
28 -82 -19 0
-47 1 98 0
57 -55 -64 0
26 70 29 0
11 -23 -70 0
62 -28 -31 0
82 -8 -14 0
-9 37 57 0
-79 19 61 0
-85 -89 4 0
-87 -32 79 0
-32 -75 26 0
-62 16 -77 0
69 8 61 0
88 -94 -8 0
96 75 57 0
45 -19 93 0
51 83 71 0
94 31 17 0
18 5 71 0
-79 38 59 0
38 -79 96 0
-22 94 85 0
25 -74 -41 0
65 64 71 0
86 -69 22 0
-22 85 -83 0
64 39 -94 0
-20 84 -49 0
22 -6 -75 0
76 97 16 0
-89 -10 -78 0
38 77 -28 0
-49 -95 -74 0
8 63 -9 0
-54 94 -2 0
-56 -67 -12 0
54 -5 -97 0
66 -77 -11 0
-74 -86 -60 0
80 85 -96 0
-81 9 36 0
93 -54 61 0
-51 31 77 0
85 17 -29 0
-95 41 -33 0
-7 92 -79 0
-28 14 -91 0
24 -19 -75 0
20 -9 -73 0
8 71 -19 0
12 -18 -96 0
-60 72 -67 0
-24 -72 -2 0
-25 57 -51 0
-64 -73 21 0
22 74 -52 0
-33 38 91 0
-98 26 -31 0
70 71 34 0
56 29 -60 0
-86 -54 -92 0
94 -43 41 0
-6 26 -33 0
37 -12 -81 0
38 81 -89 0
60 -97 -6 0
-30 95 24 0
-74 81 85 0
5 -21 17 0
-62 33 -57 0
-34 54 12 0
28 97 -74 0
58 -60 -46 0
-47 88 -53 0
-47 -21 98 0
8 11 -60 0
-5 16 78 0
-25 76 -15 0
-61 -21 15 0
34 -73 -60 0
67 -60 54 0
-78 -59 -60 0
2 -13 22 0
19 93 -11 0
-68 50 -82 0
-25 -11 55 0
-14 49 -95 0
5 82 -70 0
2 -4 -60 0
-55 31 29 0
-46 -90 -22 0
-8 85 -62 0
59 54 -63 0
-55 -68 78 0
90 71 -42 0
7 86 52 0
95 30 63 0
92 56 -98 0
-30 -33 35 0
-12 -92 42 0
6 75 22 0
-42 -12 13 0
62 -1 -21 0
91 -26 -44 0
18 5 69 0
30 31 -38 0
73 -59 -50 0
-86 51 1 0
-2 -89 -11 0
-3 32 30 0
-28 25 -94 0
95 61 8 0
-65 14 -60 0
-33 -96 -50 0
38 7 76 0
5 -72 98 0
-1 -60 16 0
-26 -59 -44 0
-28 59 3 0
-95 -13 21 0
12 9 63 0
-95 39 -14 0
-23 -73 65 0
-59 -76 50 0
9 85 -79 0
60 -72 -42 0
82 -89 -3 0
99 15 -82 0
49 13 72 0
39 -66 -88 0
33 42 -61 0
-88 34 -62 0
60 16 1 0
100 -71 -56 0
-9 53 -59 0
-46 68 -42 0
86 79 47 0
-55 -60 32 0
53 -55 8 0
-6 -47 -70 0
75 -7 -73 0
-48 -73 4 0
7 -24 -77 0
-71 -76 -46 0
-30 31 32 0
26 47 13 0
-28 -3 -72 0
78 76 24 0
-13 -19 -86 0
-58 67 -43 0
24 -31 72 0
-48 29 3 0
93 -66 9 0
43 -90 8 0
-47 30 -32 0
23 86 -87 0
-17 -14 21 0
83 34 30 0
-5 -28 7 0
-63 -25 -70 0
-78 79 -84 0
24 -96 55 0
-66 -34 63 0
-22 39 -57 0
-48 19 -64 0
77 -25 -69 0
-54 -79 -21 0
-6 42 73 0
27 95 91 0
16 -67 90 0
-4 88 -26 0
-59 -43 -37 0
50 -65 -71 0
-45 -20 -76 0
-66 -64 -94 0
-77 28 -4 0
45 -10 40 0
62 35 -32 0
67 -23 -44 0
15 81 -57 0
5 -48 -10 0
-15 1 -4 0
-68 -35 29 0
-51 -53 -69 0
-43 40 49 0
49 53 -77 0
80 -38 -6 0
82 91 -5 0
-76 -5 75 0
-34 75 -90 0
31 -54 95 0
-3 -55 21 0
27 -82 52 0
-68 99 -96 0
-83 -72 -71 0
3 54 -28 0
-21 -17 -6 0
-7 -42 -36 0
-33 -73 52 0
25 -5 -51 0
-93 -31 -23 0
-58 -64 -35 0
36 13 -21 0
-7 33 -13 0
-65 23 -57 0
4 -69 -11 0
-18 -6 -40 0
14 44 29 0
-90 36 -12 0
77 -63 -2 0
-16 -67 -53 0
-100 85 93 0
-86 -25 -85 0
24 20 -91 0
-70 -51 -66 0
93 79 -21 0
-11 -55 -67 0
34 -16 83 0
61 38 -47 0
-27 47 -26 0
-53 -23 40 0
-32 23 41 0
-81 -32 51 0
-86 8 -79 0
49 48 100 0
-41 87 20 0
59 -98 -1 0
-28 85 17 0
-99 76 -61 0
61 6 85 0
-95 -93 -65 0
-78 98 90 0
-62 85 -89 0
-22 -94 -56 0
98 -66 19 0
-78 -56 -79 0
29 53 71 0
-42 28 81 0
78 87 -93 0
-4 -3 57 0
-13 96 -80 0
98 -95 27 0
5 -49 -43 0
24 -64 -92 0
-44 83 37 0
98 44 17 0
66 4 -32 0
-91 96 11 0
54 95 -69 0
57 82 25 0
40 -88 -57 0
-86 -62 -94 0
71 66 -20 0
-1 79 -28 0
-20 76 -19 0
-6 -91 87 0
14 59 -92 0
30 -79 -91 0
24 59 -54 0
-39 -41 -29 0
31 -3 1 0
100 -63 60 0
-86 -70 -10 0
34 -86 -30 0
-43 -91 -84 0
9 -96 -46 0
-93 72 -7 0
-53 -18 -41 0
32 -55 90 0
89 36 35 0
-48 -22 -23 0
-59 -84 52 0
8 -42 -6 0
75 38 -7 0
40 96 49 0
53 60 -8 0
-18 -90 16 0
-76 -84 -72 0
-90 -1 -19 0
-74 75 58 0
71 -13 -53 0
22 75 -16 0
-52 -77 -65 0
88 -27 -21 0
-68 75 -21 0
-51 -33 -27 0
-38 86 -29 0
29 34 -2 0
42 -34 9 0
-29 84 14 0
-54 -14 -55 0
-84 -83 56 0
-87 91 21 0
-10 22 -87 0
49 -21 -4 0
40 13 28 0
57 -29 72 0
-3 21 51 0
-44 -75 -70 0
-90 -36 -9 0
51 -1 -3 0
4 40 68 0
-80 6 93 0
32 -85 -48 0
5 -16 -6 0
-88 -38 96 0
8 -45 -53 0
-96 29 75 0
-54 80 90 0
-85 -64 75 0
-13 -9 -98 0
59 -94 86 0
48 -46 -12 0
58 98 84 0
-95 -76 12 0
67 -42 -77 0
8 -38 53 0
-33 -53 -89 0
51 -81 -92 0
-23 55 33 0
-37 -26 -24 0
35 67 -31 0
98 -83 -5 0
-45 -34 13 0
-32 -57 -20 0
57 15 85 0
-23 -41 -54 0
-49 -20 59 0
13 82 -96 0
-57 -75 -71 0
71 -36 -74 0
-93 32 -7 0
59 -45 22 0
53 59 -89 0
11 86 6 0
8 35 -79 0
-4 -27 42 0
49 48 22 0
-37 58 -55 0
56 -82 51 0
-68 21 -51 0
91 -75 -71 0
68 -3 94 0
66 56 -15 0
11 -9 57 0
-10 93 33 0
-59 12 2 0
-70 53 85 0
85 -40 -83 0
-6 -57 32 0
-20 -68 14 0
-30 -47 -89 0
31 -12 -76 0
3 -98 -94 0
100 -18 7 0
47 37 -100 0
37 73 59 0
-48 28 35 0
88 -28 73 0
-82 -15 -25 0
-29 36 11 0
80 34 30 0
-62 35 51 0
-74 90 32 0
-76 -49 80 0
93 -11 31 0
-76 -18 13 0
78 -55 -21 0
15 -73 -16 0
-94 -75 54 0
-87 31 12 0
-68 -66 -95 0
8 56 -41 0
59 22 97 0
-55 8 -85 0
-43 98 -92 0
-67 37 40 0
-52 70 -1 0
9 -45 52 0
-45 -8 61 0
-95 -37 72 0
-42 -55 -52 0
47 16 -13 0
-73 -90 -38 0
1 -38 79 0
-13 -90 -99 0
47 -22 -49 0
-88 90 29 0
-52 76 47 0
-96 -4 -68 0
6 -32 -36 0
-90 -75 -70 0
-59 34 -80 0
-86 69 -19 0
90 49 -42 0
67 -64 -29 0
-43 -87 -52 0
-3 27 18 0
-79 -64 -55 0
-68 22 -5 0
45 -28 -14 0
57 62 -70 0
-97 -37 -87 0
-24 -68 52 0
-70 -24 -27 0
5 -82 97 0
24 -61 -6 0
-6 7 63 0
50 98 87 0
-33 29 -38 0
28 -25 5 0
6 94 -28 0
18 65 68 0
-31 36 59 0
-20 -38 -68 0
32 85 6 0
82 9 -41 0
94 16 87 0
-60 -82 -61 0
-50 -85 29 0
39 -49 -43 0
91 65 -43 0
52 31 -42 0
41 -64 -20 0
-11 -45 -3 0
14 46 -94 0
47 41 21 0
13 -96 86 0
33 16 93 0
16 -43 1 0
52 60 -37 0
59 -43 24 0
-69 -78 -19 0
-62 52 4 0
27 21 39 0
-68 -66 -60 0
73 -45 -37 0
9 -14 -68 0
-83 -40 66 0
-93 80 -10 0
38 45 5 0
-61 -43 -52 0
82 54 68 0
-34 24 -65 0
-19 -2 -58 0
-27 -81 18 0
6 54 97 0
5 62 -94 0
