c instance by G2
5 35 119 0
60 8 82 0
144 -58 60 0
-78 107 -131 0
35 53 -19 0
-99 115 -38 0
100 -36 110 0
110 -77 -53 0
-53 49 99 0
6 -17 -101 0
143 65 -12 0
124 4 100 0
108 -111 95 0
-42 111 -46 0
72 67 145 0
-82 -93 -122 0
-81 3 -84 0
99 -45 -4 0
53 79 13 0
139 52 128 0
35 -68 -125 0
-58 -53 68 0
-19 2 55 0
106 113 77 0
104 -137 9 0
-14 12 141 0
-111 -6 -84 0
-94 40 -9 0
148 130 58 0
21 121 74 0
-130 118 -123 0
68 -109 -102 0
98 30 -77 0
74 -25 -125 0
-75 81 -118 0
42 12 -14 0
115 -118 102 0
-96 25 -54 0
-149 -84 -102 0
34 21 133 0
-73 79 -65 0
115 -3 86 0
-53 -76 -137 0
-56 -89 -149 0
-12 92 13 0
88 -129 -86 0
128 133 -6 0
45 -132 -85 0
-105 -23 28 0
88 31 140 0
-24 -42 56 0
82 -97 -138 0
-73 -95 40 0
-76 -97 -31 0
-121 148 1 0
125 130 120 0
-133 108 -92 0
-115 -31 105 0
52 140 -56 0
-144 -22 36 0
-137 135 -142 0
47 139 133 0
145 -90 -88 0
37 113 28 0
-127 95 -60 0
-32 -124 -29 0
-68 -83 -46 0
141 96 119 0
133 104 -99 0
-92 51 -141 0
-10 78 108 0
-43 -148 87 0
-75 134 89 0
-31 -99 -25 0
-137 -35 -36 0
-134 -135 -31 0
-21 -3 -72 0
-56 13 -62 0
-80 -129 74 0
84 -110 -147 0
-131 -107 -134 0
-109 -139 47 0
-119 100 89 0
-53 127 42 0
-125 -80 -108 0
74 48 87 0
-112 54 -99 0
-116 -66 -104 0
-128 -109 88 0
-133 72 -74 0
-120 35 47 0
-10 -125 149 0
50 84 -67 0
-114 79 -132 0
-3 -137 16 0
134 -104 121 0
118 -22 93 0
109 128 100 0
138 -67 93 0
-134 -22 -99 0
106 -23 77 0
89 107 -101 0
-60 -102 -123 0
146 -147 -76 0
40 111 145 0
11 -79 -150 0
66 47 6 0
-4 137 51 0
71 -50 -32 0
82 -81 125 0
105 -65 -107 0
72 95 57 0
-16 -108 -109 0
78 -80 -148 0
15 20 99 0
97 38 61 0
139 141 50 0
8 70 -130 0
15 87 -144 0
-98 105 102 0
10 49 -113 0
-49 -81 93 0
-44 -61 -27 0
-141 -79 -17 0
-132 -37 -23 0
67 -62 -121 0
4 30 -61 0
-13 65 99 0
117 -47 -127 0
-100 66 -89 0
-90 44 -69 0
-92 52 -136 0
121 31 65 0
-90 150 130 0
42 -127 -138 0
95 -85 104 0
-29 137 76 0
-73 -4 102 0
20 78 -40 0
-5 23 -150 0
-76 113 28 0
-142 134 101 0
-36 45 -75 0
-47 -63 16 0
85 80 -142 0
93 -70 128 0
-11 -84 101 0
72 -100 38 0
48 42 91 0
115 -95 10 0
-148 -115 -24 0
-55 44 142 0
-34 -104 -110 0
-99 140 18 0
32 -28 -45 0
113 145 -76 0
-89 124 16 0
91 -49 127 0
50 -60 146 0
48 107 -73 0
-24 -11 -54 0
-100 54 115 0
59 -103 79 0
-43 -80 -18 0
-117 -44 130 0
38 128 -44 0
72 -35 40 0
-82 -123 -72 0
41 -107 -150 0
-61 79 46 0
82 -64 -111 0
81 -31 -50 0
-8 51 -139 0
17 -80 -130 0
136 -6 14 0
114 -63 -23 0
-115 139 94 0
-104 49 136 0
121 -150 35 0
-53 138 35 0
42 -46 -60 0
108 -65 36 0
-114 97 -111 0
-54 52 129 0
-146 -31 131 0
-32 139 66 0
146 98 122 0
63 114 87 0
-4 124 -3 0
41 -28 93 0
-39 -37 -14 0
37 134 -135 0
-31 98 -33 0
-70 -49 92 0
89 -64 43 0
-67 27 -147 0
-82 16 117 0
-129 -36 28 0
87 141 3 0
-22 -36 -35 0
36 37 -91 0
107 111 110 0
30 143 -19 0
15 -2 -78 0
57 133 67 0
88 -128 105 0
79 75 -89 0
14 -137 9 0
-88 -18 73 0
109 70 -34 0
-26 -108 -95 0
30 -38 39 0
89 -144 131 0
-11 -52 85 0
-127 -46 101 0
-18 -118 141 0
-147 -75 104 0
-43 -76 -122 0
101 -150 76 0
-22 -99 78 0
133 137 -52 0
-76 52 92 0
-10 -132 135 0
110 142 -34 0
-122 14 -88 0
-115 -140 21 0
126 -20 -16 0
-96 4 -103 0
32 44 67 0
38 6 130 0
23 99 -126 0
13 148 -56 0
104 -69 110 0
15 -109 18 0
-65 136 -123 0
61 -116 -26 0
59 -77 65 0
-35 129 21 0
-103 8 109 0
82 17 69 0
-116 121 44 0
-124 86 -117 0
61 119 28 0
41 -129 -81 0
-143 -87 -52 0
40 71 -65 0
-91 -27 17 0
-71 -73 -148 0
-148 -132 -85 0
-87 34 68 0
-4 145 -76 0
-104 58 27 0
-53 97 -44 0
-53 -68 119 0
23 -107 -69 0
23 -17 13 0
46 -61 -6 0
149 40 19 0
-35 -146 65 0
29 74 -119 0
8 142 -89 0
108 41 9 0
-15 -122 -86 0
39 -41 43 0
-45 40 -123 0
-150 84 -141 0
-116 -29 -134 0
-36 -28 1 0
35 -42 -19 0
-130 6 107 0
-131 74 -139 0
-106 110 -65 0
-17 -66 -11 0
-120 46 -13 0
-77 35 62 0
-79 102 -88 0
-56 127 106 0
16 18 -82 0
128 -112 111 0
85 -37 -104 0
70 85 -68 0
-8 142 112 0
58 -25 2 0
-30 140 93 0
142 107 86 0
145 -122 21 0
68 120 82 0
81 13 -74 0
-48 -92 76 0
-32 57 -22 0
120 11 -71 0
52 -129 -142 0
64 -69 -32 0
-77 -13 -33 0
-68 26 -39 0
-99 67 116 0
-44 -85 10 0
150 -67 -77 0
-37 -8 -129 0
-13 -123 -92 0
-36 79 -62 0
-98 121 65 0
-6 56 105 0
-83 -135 -15 0
-23 -131 35 0
32 16 -44 0
-121 59 77 0
71 45 -64 0
68 122 137 0
-135 6 -20 0
72 -4 -109 0
39 -47 -22 0
-64 -83 -89 0
135 108 91 0
-114 -139 95 0
-66 -139 -58 0
-25 -135 -124 0
-6 -78 136 0
-83 124 2 0
-141 -76 105 0
-13 133 60 0
-31 16 -97 0
-62 53 60 0
-10 -47 -57 0
78 -92 -138 0
-104 -63 38 0
-57 -65 15 0
47 -46 -118 0
97 138 64 0
128 37 52 0
35 104 4 0
10 70 -110 0
-127 122 106 0
-99 92 10 0
-113 17 43 0
-109 60 58 0
-144 5 -65 0
29 -104 -100 0
-137 -1 86 0
-7 -54 42 0
-1 -34 -60 0
-128 92 -71 0
82 93 19 0
-50 -105 41 0
72 -6 41 0
6 22 115 0
36 74 -97 0
-148 -34 -114 0
68 75 -130 0
-74 7 -147 0
131 -17 -105 0
-12 133 130 0
75 11 -4 0
-24 85 83 0
14 -110 61 0
-52 -33 21 0
-63 -114 -10 0
-142 106 -1 0
-60 135 -38 0
26 135 -62 0
91 -40 36 0
-88 131 -143 0
-58 23 114 0
-113 -58 122 0
10 118 110 0
40 -116 -86 0
-59 -21 20 0
93 -65 -56 0
85 -17 81 0
150 102 100 0
-100 -119 37 0
132 125 -115 0
130 7 -16 0
-147 113 -106 0
-41 72 -146 0
74 98 25 0
-139 43 -38 0
125 -138 -52 0
-91 6 54 0
-27 129 92 0
-22 36 -132 0
-100 -13 93 0
-22 -100 -81 0
-146 5 -124 0
115 -81 -118 0
-69 18 -63 0
-135 100 73 0
75 88 96 0
-50 -73 134 0
-132 98 -77 0
138 25 -26 0
-149 148 -40 0
70 44 -26 0
67 24 -130 0
100 -85 121 0
-36 86 -54 0
102 6 87 0
-132 60 -58 0
-91 62 39 0
20 -5 -138 0
-103 -85 101 0
121 -81 -10 0
141 69 142 0
-73 56 141 0
-18 26 -11 0
-99 47 127 0
57 -34 111 0
-24 95 146 0
-17 -63 19 0
111 -105 -66 0
-38 49 -125 0
47 16 1 0
21 -79 116 0
-101 12 143 0
91 133 -9 0
-142 -78 -92 0
1 -78 -16 0
-71 8 -46 0
93 39 12 0
10 3 -92 0
140 69 -86 0
128 38 106 0
137 -107 -10 0
-21 -107 -1 0
-17 -102 -24 0
55 128 -146 0
149 -39 75 0
149 -99 18 0
114 -58 -133 0
-54 6 -89 0
47 -102 -70 0
104 -84 70 0
-49 89 -68 0
134 -139 10 0
-31 11 91 0
-59 88 -48 0
142 91 -39 0
-144 -70 -43 0
71 -103 26 0
-116 -105 124 0
-46 -132 8 0
20 -8 55 0
6 28 40 0
-85 -116 -117 0
-54 -62 56 0
87 -142 -113 0
65 -74 116 0
68 39 -142 0
-133 100 58 0
74 78 -50 0
123 -72 125 0
-110 51 93 0
-118 -45 55 0
-135 -53 5 0
-28 -27 -109 0
-55 62 37 0
-108 -136 52 0
-99 -26 -74 0
21 -20 48 0
-148 104 -74 0
-9 43 149 0
103 48 -110 0
105 53 -40 0
-90 -145 -77 0
70 -102 11 0
-147 -13 -89 0
122 -108 -129 0
101 -72 62 0
-107 -90 122 0
36 -34 -6 0
86 145 -103 0
-38 -92 -46 0
98 30 87 0
110 119 38 0
23 -145 -90 0
8 -148 -9 0
121 105 60 0
12 140 -22 0
-4 131 -122 0
134 -49 27 0
15 -66 110 0
22 134 30 0
-122 -31 -105 0
79 44 34 0
124 108 -24 0
134 -40 140 0
-56 -145 46 0
129 36 -35 0
-128 -70 -102 0
-28 95 142 0
12 -37 77 0
147 120 -43 0
-37 -95 22 0
-121 77 41 0
-72 41 -132 0
-130 -75 -5 0
46 -138 43 0
77 -63 -111 0
-124 -31 -87 0
85 -83 -70 0
105 130 75 0
-38 -109 -61 0
-15 13 84 0
-125 -24 66 0
5 -118 92 0
22 112 146 0
25 96 -125 0
135 -75 -64 0
-50 -45 -95 0
118 -63 -3 0
-133 28 132 0
88 110 -122 0
28 62 -43 0
120 -57 -29 0
-122 30 102 0
23 25 -42 0
24 -85 62 0
117 107 98 0
-70 -9 116 0
-124 -2 -33 0
29 -45 -83 0
-32 82 23 0
-95 26 -37 0
4 5 144 0
141 66 -72 0
133 89 -67 0
115 139 26 0
-138 -76 -115 0
67 -107 -118 0
34 -137 145 0
44 62 -79 0
-128 -5 129 0
-129 76 -102 0
124 35 -150 0
-50 -112 -133 0
110 149 -141 0
28 135 -119 0
45 -100 17 0
-88 -43 148 0
117 -2 18 0
63 -85 -27 0
71 -133 140 0
-90 -58 48 0
130 113 -29 0
101 97 -105 0
-36 133 130 0
78 39 -43 0
-93 -129 130 0
-79 -103 131 0
-61 -17 -111 0
-66 -18 -109 0
60 -150 117 0
-82 57 -80 0
87 -113 86 0
-149 -89 -139 0
70 -9 58 0
-132 -72 57 0
131 108 -148 0
-54 -42 44 0
86 -115 -116 0
-22 79 106 0
145 95 43 0
26 -42 -56 0
70 34 31 0
87 -44 86 0
92 -113 79 0
141 124 -136 0
9 22 -89 0
-11 37 -59 0
12 -135 -91 0
104 142 -55 0
-33 -115 -137 0
70 -20 -108 0
22 -44 117 0
123 -147 -10 0
-23 -8 -104 0
148 -13 28 0
59 -19 112 0
-96 36 81 0
80 132 -32 0
-127 30 134 0
24 33 -131 0
-129 26 -118 0
-40 109 18 0
79 85 -43 0
58 -92 38 0
-81 -118 -71 0
96 -69 25 0
77 -9 121 0
-138 -113 78 0
74 -60 123 0
-146 135 7 0
-144 93 -92 0
-92 -50 -95 0
-97 -150 -109 0
36 -135 112 0
-140 110 84 0
110 -65 104 0
3 109 1 0
-8 93 116 0
69 -3 45 0
44 -28 -64 0
-23 93 -136 0
-89 141 -96 0
-88 -65 -16 0
-140 19 -122 0
104 52 -92 0
-149 -3 40 0
60 -123 96 0
28 11 -10 0
2 -117 -122 0
1 -7 -11 0
-25 129 75 0
-133 10 117 0
-54 -96 24 0
53 -67 31 0
-5 57 -100 0
10 21 75 0
-22 147 -126 0
-110 -91 -51 0
-93 24 41 0
-107 87 -28 0
13 -25 27 0
-71 -12 149 0
124 -13 29 0
-84 76 11 0
-101 -65 -139 0
-148 16 -130 0
46 -85 14 0
-147 13 95 0
94 -118 48 0
9 -147 108 0
62 -79 78 0
-114 -69 76 0
-130 150 -104 0
-129 -80 -121 0
-89 22 -98 0
-126 103 -119 0
66 -112 -55 0
28 -55 -37 0
-82 97 69 0
-108 -12 -77 0
58 117 103 0
-69 -92 90 0
-143 118 -49 0
90 138 -136 0
126 -86 -88 0
47 97 61 0
-130 -146 -52 0
81 56 76 0
-134 -69 -90 0
3 7 81 0
118 -134 -99 0
146 -143 -80 0
-124 100 -41 0
-29 148 -63 0
-103 83 18 0
19 120 -146 0
68 39 62 0
80 -77 89 0
72 -82 103 0
-67 64 112 0
28 38 77 0
2 9 93 0
91 -135 -33 0
79 -35 140 0
72 110 109 0
130 31 -40 0
-34 -63 -89 0
77 80 5 0
-113 -100 -33 0
147 -49 -97 0
-103 119 -53 0
7 -72 35 0
-110 -38 144 0
66 -36 -79 0
8 127 67 0
120 -142 -128 0
125 54 -52 0
-20 70 -51 0
16 -82 136 0
-114 24 -26 0
1 16 -142 0
-16 -40 -131 0
-130 -51 -137 0
-147 54 135 0
-56 114 7 0
-19 -56 -69 0
-100 59 -11 0
-148 -98 49 0
-28 114 -5 0
-41 -62 -129 0
-69 -124 5 0
-13 26 -33 0
-148 -50 -146 0
-103 104 -140 0
-115 41 -143 0
77 -27 -86 0
-135 31 123 0
56 118 36 0
-26 -50 -21 0
-130 -134 93 0
37 54 36 0
82 94 -129 0
-24 -83 75 0
-72 -47 98 0
-57 83 23 0
29 -54 77 0
-120 58 92 0
80 -12 -78 0
-147 -59 -70 0
136 21 144 0
59 141 -25 0
64 -142 -63 0
-125 140 -9 0
-64 -76 -4 0
59 88 -148 0
142 -8 -85 0
-50 -4 90 0
43 -130 -108 0
-41 132 -130 0
6 -148 62 0
-1 111 -54 0
-106 -37 -67 0
113 -55 -96 0
-21 -2 93 0
85 132 -104 0
-82 -96 94 0
99 -100 -130 0
143 -146 125 0
1 -126 131 0
27 74 -11 0
-150 114 -112 0
29 95 -123 0
5 -58 75 0
-68 130 142 0
117 -31 -12 0
132 133 3 0
40 146 5 0
-81 -97 -76 0
119 -120 -53 0
25 130 -117 0
-99 -22 5 0
88 -123 -45 0
97 -145 102 0
98 -72 -24 0
-22 130 -125 0
-72 -67 -9 0
-108 111 -96 0
-34 137 -143 0
97 35 26 0
-139 13 -46 0
63 129 -22 0
-43 -142 -113 0
-108 41 48 0
-147 76 42 0
-6 134 52 0
109 69 -97 0
-3 39 -76 0
5 -93 7 0
-129 84 22 0
117 104 63 0
91 -57 -120 0
57 -136 -10 0
-62 -136 -138 0
-45 10 23 0
-122 14 -6 0
7 -61 37 0
28 90 78 0
148 -138 149 0
52 -82 -26 0
-82 -64 -90 0
114 -73 -4 0
149 -108 -89 0
43 -102 21 0
-107 -21 7 0
-64 48 -138 0
69 23 -123 0
70 104 52 0
-92 -69 97 0
87 74 -50 0
-25 93 -82 0
-113 -121 -4 0
113 -143 -60 0
123 134 -105 0
-108 33 8 0
-43 -59 25 0
134 12 -74 0
-10 96 102 0
-92 -108 -132 0
5 18 148 0
149 36 -23 0
64 93 114 0
77 75 35 0
7 -74 95 0
-136 2 117 0
-71 -73 -116 0
-34 129 -137 0
-115 110 -82 0
-51 92 -19 0
76 50 -17 0
93 35 -49 0
18 -66 65 0
-40 44 -100 0
95 -24 -11 0
5 23 50 0
52 40 -131 0
1 47 90 0
-20 98 45 0
132 -3 27 0
-140 124 -82 0
-74 -66 -81 0
66 -71 -62 0
8 -35 -43 0
102 -115 22 0
112 42 67 0
-58 -126 -144 0
-86 -98 141 0
79 -92 27 0
84 79 1 0
52 -100 13 0
-110 -42 -69 0
-142 5 -75 0
30 -53 81 0
99 -127 43 0
-12 62 -56 0
58 -52 -53 0
-118 66 108 0
-116 127 -43 0
115 -147 143 0
22 107 87 0
33 34 71 0
44 23 -120 0
133 145 -38 0
-53 101 94 0
5 -42 -123 0
141 -32 82 0
9 -54 145 0
-133 -10 -22 0
50 28 39 0
-113 -95 102 0
-18 -74 138 0
-119 -67 30 0
-81 64 83 0
-52 145 -146 0
-130 10 137 0
106 -97 129 0
-142 125 -90 0
-26 -22 38 0
-64 97 58 0
-136 149 -144 0
101 -21 110 0
46 30 -20 0
32 3 -149 0
-52 67 -27 0
-6 -47 -27 0
46 67 -47 0
-42 98 -48 0
104 95 -64 0
101 126 -103 0
97 -94 -17 0
49 5 -133 0
104 -40 -126 0
-20 -63 -141 0
18 -93 112 0
-141 -103 -27 0
31 124 -58 0
-33 25 -60 0
-67 -111 -57 0
87 52 57 0
5 -1 -143 0
-137 -113 37 0
-100 -74 -148 0
5 9 -99 0
-35 -49 93 0
-6 115 -102 0
-43 105 -63 0
-43 102 147 0
-142 -87 -127 0
7 3 42 0
-17 88 20 0
40 138 133 0
22 126 25 0
6 -55 16 0
76 143 -72 0
146 -76 -70 0
60 -77 -65 0
-59 97 90 0
-38 -34 -15 0
-106 90 62 0
-94 -42 39 0
-41 46 107 0
-34 -50 95 0
103 69 30 0
126 61 60 0
-50 56 66 0
43 127 58 0
-90 -87 69 0
-19 -103 -136 0
-31 119 118 0
120 27 -108 0
82 -41 118 0
-83 -136 79 0
25 -127 -41 0
14 -9 -105 0
-114 -53 7 0
62 41 16 0
124 47 74 0
115 -121 -69 0
122 -124 -136 0
16 -77 -63 0
41 -53 115 0
-143 85 9 0
-91 -11 129 0
143 99 -113 0
43 137 -107 0
133 -59 100 0
-6 -25 41 0
114 29 9 0
108 25 18 0
21 60 -1 0
105 -108 31 0
9 -126 94 0
-83 -110 125 0
66 42 96 0
71 -66 -144 0
-139 -71 72 0
-107 129 139 0
-106 -1 -107 0
135 -37 -130 0
-149 -105 131 0
-132 90 -40 0
58 -41 142 0
-16 115 22 0
-130 -5 49 0
-59 -66 -65 0
-119 -96 -105 0
117 -6 100 0
-138 -123 37 0
-87 133 44 0
60 95 -128 0
20 -29 88 0
-2 1 68 0
-30 -12 -70 0
-54 -118 -77 0
68 -10 74 0
-58 126 81 0
-10 47 -19 0
-133 -138 57 0
-137 -121 21 0
-60 -142 86 0
-12 -115 86 0
-75 -8 -59 0
52 80 144 0
55 76 -93 0
41 -6 -74 0
-45 63 15 0
102 8 -107 0
-38 107 -149 0
-71 108 142 0
-59 -46 -16 0
-6 65 -31 0
-91 102 54 0
69 -25 56 0
-31 -91 29 0
10 41 51 0
-131 -11 -31 0
-73 93 -91 0
97 -124 115 0
-72 -89 -103 0
4 93 -114 0
138 -148 -145 0
-119 -105 -61 0
-42 -23 100 0
143 117 7 0
-60 -78 -142 0
45 118 -21 0
143 124 -110 0
97 92 -105 0
13 -98 52 0
13 -137 -142 0
74 -87 41 0
13 -4 -67 0
-41 -12 -43 0
91 -33 12 0
32 143 120 0
-11 -90 119 0
120 -71 52 0
-59 90 -102 0
90 26 11 0
11 -4 -115 0
149 121 98 0
2 120 -104 0
-58 93 -62 0
-81 -102 93 0
-35 3 8 0
4 127 -147 0
1 99 33 0
26 68 90 0
-104 -101 82 0
22 -59 68 0
-2 -149 27 0
-114 102 -110 0
-51 -28 -145 0
52 -55 141 0
-100 129 52 0
-55 45 47 0
103 43 91 0
-51 -127 -102 0
72 149 -130 0
55 -89 24 0
150 144 -135 0
-105 -121 97 0
18 -118 21 0
104 -15 -27 0
-123 -21 135 0
110 -114 99 0
-91 131 -145 0
-41 -19 13 0
12 -92 136 0
-114 -107 95 0
100 35 106 0
105 6 -22 0
14 -137 -26 0
-7 -99 60 0
-70 -140 -29 0
81 -134 36 0
13 37 134 0
94 72 119 0
46 94 17 0
45 111 118 0
130 126 81 0
31 58 -141 0
100 49 -150 0
-9 69 -99 0
73 71 86 0
-27 143 68 0
-150 36 89 0
-129 20 -57 0
-69 -113 -74 0
-43 -39 41 0
-53 -137 14 0
-29 146 110 0
55 88 -130 0
57 -65 -23 0
54 -134 98 0
-110 -58 -22 0
55 38 -92 0
-150 -86 -52 0
-81 39 -147 0
84 120 81 0
-130 -109 -45 0
107 79 -145 0
141 4 -40 0
41 21 48 0
-63 92 -4 0
146 -147 -14 0
141 -86 -30 0
-126 19 -53 0
112 65 -78 0
63 72 -39 0
-92 72 98 0
-67 -50 -109 0
-43 72 -130 0
-122 87 -76 0
142 60 122 0
56 115 78 0
-111 -127 47 0
-1 14 76 0
13 20 120 0
-38 -145 22 0
76 51 43 0
56 -33 -87 0
-49 67 -25 0
-63 123 13 0
130 102 -90 0
75 62 5 0
-134 -90 142 0
55 78 118 0
36 135 49 0
-130 -27 24 0
-19 147 35 0
-73 13 69 0
14 -51 -56 0
-17 -98 -70 0
58 -94 -34 0
-120 31 57 0
-40 121 -53 0
128 87 -65 0
-83 -45 76 0
5 124 -92 0
-97 -68 60 0
-108 2 -89 0
-116 86 -32 0
-64 24 -107 0
96 146 25 0
-11 141 -2 0
-78 10 4 0
-14 15 -137 0
-6 74 24 0
70 -73 -12 0
84 -12 -3 0
-129 100 148 0
38 136 48 0
32 82 -147 0
100 37 -52 0
129 144 -150 0
-13 -64 27 0
-139 -35 34 0
-144 68 49 0
-92 -107 -8 0
-51 116 26 0
77 149 141 0
150 48 -100 0
-44 79 58 0
99 148 21 0
25 148 149 0
69 -31 -88 0
82 51 42 0
-32 -55 -139 0
-54 -1 69 0
141 -46 -97 0
105 142 1 0
-53 33 109 0
28 -20 69 0
-145 -84 -12 0
66 -12 18 0
-18 -5 -133 0
-54 -12 -33 0
85 49 -17 0
-66 26 -109 0
38 -92 -115 0
58 -7 128 0
141 76 89 0
-89 -84 -40 0
-51 -46 121 0
-94 -73 -126 0
26 122 24 0
27 16 71 0
35 -47 136 0
87 -69 133 0
-64 -89 141 0
36 95 -21 0
-78 13 47 0
-116 -148 53 0
-79 -5 114 0
-106 -118 -123 0
2 -17 71 0
-33 -32 89 0
119 -14 -147 0
-144 -137 -49 0
-92 -128 54 0
65 -128 -51 0
-148 -6 30 0
-83 37 105 0
-112 -28 -54 0
52 86 105 0
-3 -34 75 0
68 73 -104 0
-142 48 18 0
-43 -140 -73 0
85 -102 -67 0
98 109 93 0
-97 -48 -139 0
-84 -15 67 0
-150 2 -17 0
-64 -65 127 0
44 110 92 0
63 -34 -73 0
86 -58 -15 0
85 -30 141 0
122 -103 100 0
14 79 -60 0
143 110 122 0
-63 -32 118 0
-5 -56 -12 0
97 134 61 0
20 148 66 0
61 92 -121 0
-72 -59 36 0
136 -85 -81 0
-48 -49 33 0
-86 88 124 0
150 -5 25 0
59 -140 -17 0
18 -144 120 0
-127 -39 116 0
48 123 150 0
144 108 -132 0
-34 103 -88 0
-98 143 -44 0
17 -1 120 0
146 82 -45 0
-88 82 135 0
23 -93 -100 0
-49 -110 67 0
109 -75 28 0
-61 15 51 0
-124 5 83 0
96 87 -64 0
56 27 -28 0
-28 -118 -24 0
-69 -78 -112 0
73 71 3 0
-73 -77 -48 0
-42 141 -107 0
16 111 126 0
115 -113 88 0
-100 -2 52 0
146 123 -68 0
-2 35 -86 0
-103 -107 -31 0
-109 20 44 0
22 126 -130 0
-92 -131 -64 0
-46 -104 -67 0
46 121 -93 0
-59 2 -48 0
93 73 -140 0
19 -136 -90 0
-50 -130 -98 0
-46 -119 1 0
-81 117 148 0
-107 89 -86 0
-44 8 -112 0
-116 -66 79 0
127 -108 -144 0
-39 83 77 0
-149 139 123 0
-145 -65 48 0
97 127 -145 0
-73 -126 -33 0
47 -49 -54 0
-106 111 -7 0
96 -52 -34 0
-30 -97 114 0
-117 19 -83 0
-35 46 -23 0
8 -36 64 0
49 1 81 0
-50 -45 67 0
116 -137 94 0
43 -104 6 0
-13 -8 75 0
-23 21 -56 0
112 94 -135 0
73 37 120 0
-50 110 -147 0
76 106 -7 0
-14 70 88 0
-72 -64 139 0
-29 112 -136 0
-16 -103 128 0
31 146 -115 0
-73 -29 60 0
87 -115 62 0
-22 -5 97 0
-92 65 122 0
-54 86 -40 0
45 -135 -19 0
-29 38 32 0
82 150 39 0
-86 4 20 0
-23 -137 -42 0
141 -21 71 0
-36 -69 17 0
136 52 -11 0
-81 51 -122 0
-50 -12 40 0
-92 146 -74 0
-87 -11 119 0
53 -23 -49 0
-59 77 34 0
-69 -21 130 0
-44 -73 -105 0
-142 109 -90 0
-45 19 -102 0
-59 -34 -52 0
-138 7 139 0
-33 -110 142 0
-79 -64 -129 0
77 -41 -149 0
-1 -78 -90 0
55 49 122 0
86 47 114 0
13 -60 -59 0
-136 140 -12 0
70 83 -98 0
2 -63 34 0
-88 -58 -101 0
27 91 -101 0
-126 46 69 0
132 24 -38 0
57 -113 77 0
-77 87 -19 0
-38 -119 108 0
-18 -42 7 0
32 103 129 0
43 75 -89 0
35 -120 -139 0
147 74 69 0
93 -31 -19 0
77 33 82 0
-140 -18 -3 0
-59 -40 -146 0
80 -96 -43 0
71 49 -76 0
63 97 -146 0
-8 -78 -21 0
-141 -83 -136 0
15 -98 6 0
-71 -78 77 0
-38 -43 115 0
-110 128 80 0
-31 -44 -52 0
47 -10 6 0
41 -97 -10 0
29 83 -118 0
4 142 -84 0
138 124 75 0
6 -105 108 0
139 39 37 0
-50 -41 -6 0
-33 104 49 0
-39 146 -13 0
-137 -120 -119 0
46 58 -102 0
83 -119 78 0
7 -80 -135 0
-99 -87 -104 0
-129 -37 -89 0
-79 6 11 0
8 -55 -136 0
56 -93 -32 0
-21 48 137 0
-40 -53 7 0
-108 118 -40 0
145 29 -5 0
-150 89 -149 0
-69 83 -46 0
19 24 27 0
-91 -40 127 0
-105 86 42 0
82 -101 69 0
149 52 91 0
55 -18 53 0
26 31 91 0
97 11 86 0
146 -30 80 0
80 131 115 0
141 45 137 0
-31 13 121 0
61 29 80 0
-77 -107 59 0
-140 32 58 0
-36 69 -127 0
-95 -32 111 0
-88 -67 -20 0
76 -62 108 0
143 47 30 0
-60 102 -69 0
119 25 -69 0
-86 7 -88 0
114 42 -113 0
74 94 -120 0
-7 -148 98 0
-19 -122 143 0
-8 95 -12 0
14 45 -57 0
-122 -40 -102 0
-137 99 -69 0
-122 -112 92 0
67 26 128 0
-2 76 12 0
-120 -144 -55 0
-72 140 145 0
93 -22 -77 0
63 -41 -108 0
72 -2 41 0
19 -1 144 0
-137 -80 -103 0
77 -16 83 0
8 2 147 0
85 -146 -7 0
33 147 41 0
57 112 -123 0
34 16 64 0
136 21 -103 0
77 -50 -67 0
-130 -19 -113 0
-6 125 95 0
-15 20 135 0
-114 148 -108 0
6 -91 -62 0
78 -67 -3 0
-14 -17 -5 0
-37 36 48 0
-127 90 115 0
-75 65 -147 0
-81 -86 -146 0
131 -140 -63 0
115 -135 55 0
117 -18 -39 0
-77 58 11 0
1 54 30 0
-24 -149 125 0
122 -108 104 0
-126 -34 -43 0
-31 79 -95 0
85 -88 137 0
86 -40 -122 0
127 -21 -107 0
68 76 -13 0
-145 87 140 0
-129 104 -32 0
11 -148 50 0
116 -25 105 0
-144 -27 94 0
-44 -66 -141 0
54 60 116 0
-36 58 87 0
-104 -54 130 0
-130 139 21 0
95 -63 99 0
-147 -93 -63 0
-112 73 -88 0
108 117 -68 0
87 -58 -33 0
82 -124 116 0
113 80 79 0
81 116 21 0
103 145 -128 0
11 106 -13 0
40 3 55 0
-75 -133 -99 0
-120 13 -147 0
19 -12 65 0
-96 -77 -13 0
115 117 -55 0
83 80 -140 0
-138 98 -14 0
101 79 -84 0
32 145 -129 0
-69 -20 77 0
-81 78 70 0
36 -85 34 0
32 -81 -132 0
116 48 144 0
30 132 74 0
-128 37 57 0
-140 52 -45 0
-42 140 -80 0
85 80 -144 0
25 67 51 0
-37 -52 7 0
127 99 -3 0
98 -145 84 0
7 -46 144 0
-59 -67 21 0
22 -124 68 0
41 -102 -58 0
-89 -120 11 0
-13 85 147 0
-91 27 -108 0
139 -128 147 0
-102 105 148 0
102 85 89 0
14 34 65 0
-142 55 -42 0
-89 -26 103 0
-99 89 -68 0
61 -143 -130 0
-128 47 134 0
-109 -67 98 0
